aflt_id,biz_no,aflt_nm,zip_cd,addrs,addrs2,small_td,ctgr_cd,business,ctgry,onln_excu_yn,close_yn,ctgrNew
202101777070,6204900332,풀셋(Full Set),3478,서울특별시 은평구응암로174-2,지하1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202101775512,2190378684,시수 SISU,3321,"서울특별시 은평구갈현로29길8-1,",1층 좌측호 (갈현동),1,56221,숙박 및 음식점업,커피 전문점,,,56
202101788765,6796700323,한강7080,3396,서울특별시 은평구불광로17,(대조동),1,56219,숙박 및 음식점업,기타 주점업,,,56
202101789091,6220935092,오늘 와인한잔 연신내역점,3331,"서울특별시 은평구연서로27길16-6,",1층 전체호 (갈현동),1,56123,숙박 및 음식점업,서양식 음식점업,,,56
202005518896,6683000536,레코드피자,3333,서울특별시 은평구연서로27길9-1(갈현동),1층,1,56192,음식점업,주점업,,,56
202004491861,1101831620,마루샤브,3336,서울특별시 은평구연서로165(갈현동),동원빌딩 2층,N,56111,음식점업,한식,Y,Y,56
202008616586,2033137022,파리바게뜨 불광역점,3375,서울특별시 은평구진흥로196(녹번동),1층 파리바게뜨 불광역점,1,56191,음식점업,제과점업,Y,,56
201901034931,4460600945,황태,3328,서울특별시 은평구통일로87길6-10,1층,1,56111,음식,한식,Y,,56
202101747182,5930901839,인생닭강정 녹번역점,3472,"서울특별시 은평구은평로220(응암동,녹번역e편한세상캐슬아파트)",단지내상가 B동 111호,1,56193,음식점업,치킨,Y,,56
201902048209,4770601216,신불떡볶이,3481,서울특별시 은평구가좌로7다길9,1층,1,56194,음식점,분식,Y,,56
201906250852,7632600265,섬진강참숯민물장어,3404,서울특별시 은평구서오릉로7길7-1,1층,1,56111,음식점업,한식,Y,,56
201901039054,7861400571,재혁이네,3345,서울특별시 은평구통일로850,"1층, 재혁이네 (불광동,연서시장)",1,56111,음식,기타음식,Y,,56
201903086434,1101877460,본집 참숯생고기,3484,서울특별시 은평구응암로13길26,1층,1,56111,음식,한식,Y,,56
201903087848,4280501269,런주,3485,서울특별시 은평구응암로13길25-1,1층,1,56211,음식점업,간이주점,Y,,56
201903087467,5573100548,슬럼프커피,3398,서울특별시 은평구연서로16길15-7,1층,1,56221,음식,커피,Y,,56
201903102298,1101667328,짝태&노가리,3409,서울특별시 은평구진흥로27,1층104호,1,56219,음식점,기타주점,Y,,56
202112404684,7731801612,미아리우동 은평구청점,3462,서울특별시 은평구은평로170,1층 106호,1,56111,음식점업,우동,,,56
201903102730,1102084528,두루와생조개찜,3409,서울특별시 은평구연서로2길22,두루와생조개찜,1,56111,음식,한식,Y,,56
201903118574,1400187262,갯썸,3398,서울특별시 은평구서오릉로115,갯썸,1,56111,숙박및음식점업,한식 음식점업,Y,,56
201903121919,7882100842,연신내곱창전골,3330,서울특별시 은평구통일로83길15-1(갈현동),1층 우측한칸 연신내곱창전골,1,56111,음식점업,한식,Y,,56
201904161291,3092800560,카페오가닉,3321,서울특별시 은평구갈현로33길5(갈현동),1층 103호,1,56221,음식점,카페,Y,,56
202112405165,5773001224,사이,3384,서울특별시 은평구은평로193-2(녹번동),1층,1,56122,음식점,분식,,,56
202003396635,1675600367,전설의왕만두 연신내점,3350,서울특별시 은평구연서로252(불광동),세종빌딩 1층,1,56194,음식점업,만두,,,56
202003403018,2533000805,놀부 부대찌개&철판구이 응암역점,3449,서울특별시 은평구은평로64(신사동),2층,1,56111,음식점업,한식,,,56
202003413119,1101442100,고향칼국수,3431,서울특별시 은평구갈현로11길13(역촌동),103호,1,56111,음식,한식점업,,,56
202003422735,1041074424,찌니네 마약통닭,3444,"서울특별시 은평구은평터널로164(신사동,현대1차아파트)",상가동 1층 102호,1,56122,음식점업,치킨 전문점,Y,Y,56
202003422859,5084030362,노트(Knot),3427,서울특별시 은평구서오릉로17길18-3(구산동),1층 우측호,1,56111,음식점,카페,,,56
202003422875,2825100453,마루밥집,3401,서울특별시 은평구역말로49-1(역촌동),1층 우측호,1,56111,음식점,한식,,,56
202003422854,2898500987,참이맛감자탕 구파발본점,3306,서울특별시 은평구진관2로15-8(진관동),1층 123호 (웅신 미켈란의 아침),N,56111,숙박 및 음식점업,한식 일반 음식점업,Y,Y,56
202003430882,6864600501,고구맘카페,3304,"서울특별시 은평구진관4로107(진관동,은평뉴타운상림마을)",615동상가106호,1,56221,음식점업,커피 빵,,,56
202004434618,6473900357,짱가네감성포차,3458,서울특별시 은평구은평로9길22-12(녹번동),짱가네감성포차,1,56219,음식점업,호프,Y,,56
202004434711,4336400124,불광치킨,3395,서울특별시 은평구진흥로147-1(대조동),1층,1,56193,음식점업,치킨,,,56
202004435046,5414600358,다진수산,3378,서울특별시 은평구진흥로112(녹번동),1층 다진수산,1,56122,요식업,일식,,,56
202004436953,1428801072,주식회사 미제,3421,서울특별시 은평구연서로19(역촌동),"1,2 층",1,56221,일반음식점,커피전문점,,,56
202004437534,5390801309,카페인중독(은평점),3377,서울특별시 은평구진흥로12길9-1(녹번동),카페인중독,1,56221,음식점업,카페,,,56
202004438773,3790501384,해조회수산,3328,서울특별시 은평구통일로87길12-1(갈현동),1층 해조회수산,1,56111,음식점,횟집,,,56
202004438830,2686600316,2솔김밥,3431,"서울특별시 은평구갈현로11길3(역촌동,이노컨스빌)",1층103호,1,56194,음식점업,분식,,,56
202004440252,6370201334,하남닭볶상회 구파발역점,3301,서울특별시 은평구진관3로33(진관동),B103호,1,56111,음식점업,한식,Y,Y,56
202004440868,1100235417,맛나식당,3328,서울특별시 은평구통일로87길6-11(갈현동),1층 맛나식당,1,56111,음식점업,한식점업,,,56
202004441124,1555400356,춘천명동닭갈비,3454,서울특별시 은평구은평로8길8-1(응암동),응암동1층,1,56111,식품접객업,일반음식점,,,56
202004441239,6721300033,꽃담은라이스케이크,3385,"서울특별시 은평구연서로26길9-5(대조동,도원빌딩)",201호,1,56191,"소매업,음식","제과점업,전자상거래",,,56
202004441247,2352400392,토마스 피,3329,서울특별시 은평구통일로875(갈현동),1층 102호(갈현동  홍진빌딩),1,56221,음식점업,카페,,,56
202004441524,4578500843,홍루이젠구파발역점,3300,"서울특별시 은평구진관3로11(진관동,은평뉴타운힐데스하임)",1층 104호 홍루이젠 구파발역점,1,56192,소매업,편의점,,,56
202004441940,2468100041,주식회사꿈친,3336,서울특별시 은평구연서로21길5(갈현동),1층 우측코너,N,56191,음식점업,제과점업,Y,,56
202004442517,6364100122,로드리스 베이커리,3370,"서울특별시 은평구통일로660(녹번동,북한산푸르지오아파트)",상가 2층 202호,1,56191,음식점,제과,Y,,56
202004444045,2231400013,cafe CREAM 카페크림,3484,"서울특별시 은평구가좌로9길26(응암동,리모스튜디오(새절))",1층 카페크림,1,56221,음식,커피전문점,,,56
202004445428,8180101616,커피에 반하다,3302,"서울특별시 은평구진관3로70(진관동,은평뉴타운상림마을)","822동 상가112호(진관동, 은평뉴타운상림마을)",1,56221,음식점업,카페,Y,Y,56
202004446417,1101933834,블랙밸런스,3500,서울특별시 은평구증산서길64-7(증산동),1층 블랙밸런스(구 카페시벳),1,56221,휴게업,카페,,,56
202004446664,3925600298,연드레,3412,서울특별시 은평구서오릉로149-6(구산동),1층 연드레,1,56111,음식점,한식,Y,,56
202004447136,3050775142,치킨먹기좋은날,3329,서울특별시 은평구통일로87길21(갈현동),"(갈현동, 1층)",1,56193,음식업,후렌차이즈(치킨),,,56
202004448089,7933500666,춤추는왕만두,3306,서울특별시 은평구진관2로15-46(진관동),메트로프라자,1,56199,음식점,분식,Y,Y,56
202004448493,7161101148,신전떡볶이뉴타운점,3302,"서울특별시 은평구진관4로37(진관동,은평뉴타운상림마을)",801동 상가 102호,1,56194,음식점원,분식,,,56
202004448970,1100332834,커피앤십자수,3385,서울특별시 은평구연서로230(대조동),185-21,1,56221,소매음식,십자수카페,,,56
202004449701,1102022764,채선당 구산점,3399,서울특별시 은평구연서로106(역촌동),1층 채선당 구산점,1,56111,일반음식점,한식,,,56
202004449702,5190701313,안커피숍,3395,서울특별시 은평구진흥로133(대조동),D동 102호,1,56192,음식,휴게음식,,,56
202004450482,1821801169,소야,3362,서울특별시 은평구불광로14길4(불광동),1층102호 소야일식,1,56122,음식점업,일식,,,56
202004450520,4310401481,대패상회,3416,서울특별시 은평구역말로31(역촌동),1층,1,56113,음식점업,한식,,,56
202004453889,7471801078,꿀꿀이불곱창,3390,서울특별시 은평구통일로803-1(대조동),꿀꿀이곱창,1,56111,음식적업,한식,,,56
202004453902,4860101592,까치방,3484,서울특별시 은평구응암로13길6(응암동),1층,1,56213,음식점업,호프,,,56
202004457178,7451801015,학교종이 땡땡땡,3362,"서울특별시 은평구불광로122-10(불광동,북한산현대힐스테이트3차아파트)",상가동 107호,1,56111,음식점업,한식,,,56
202004461909,7180800640,온순씨,3448,서울특별시 은평구증산로15가길16(신사동),1층 온순씨,1,56123,음식점,양식,,,56
202004462335,7173200337,피자스쿨 불광2동점,3342,서울특별시 은평구연서로283-1(불광동),1층,1,56192,음식점,피자,,,56
202004463369,2188505113,은평 참나무본가 갈비,3311,서울특별시 은평구통일로1020(진관동),"지하 1층 L203~206호 (진관동,헤센스마트)",N,56111,음식점,한식 음식점업,Y,Y,56
202004464723,4880200674,백채김치찌개 응암역점,3449,서울특별시 은평구증산로469(신사동),1층,1,56111,음식점업,"한식,음식점업",,,56
202004465413,1101161561,카페도우,3442,서울특별시 은평구증산로399(신사동),백상빌딩1층,1,56221,음식점,휴게음식,,,56
202004465595,1101004369,조마루뼈다귀 감자탕,3449,서울특별시 은평구은평로56(신사동),지상1층,N,56111,음식,한식,,,56
202004466117,8055500064,어촌시래기,3416,서울특별시 은평구연서로83(역촌동),신흥빌딩 1층 어촌시래기,1,56111,음식,한식 음식점업,,,56
202004466747,3431300979,술몽,3460,서울특별시 은평구은평로11길12-18(응암동),1층 상가,1,56219,음식점업,술집,Y,Y,56
202004468685,8251601073,오가족발,3485,서울특별시 은평구응암로13길11(응암동),1층,1,56111,음식점,족발,,,56
202004468794,8104500276,모퉁2,3442,서울특별시 은평구가좌로275-1(신사동),신사초등학교앞 모퉁2카페,1,56221,음식점,카페,,,56
202004471158,5012040594,무무카롱,3449,서울특별시 은평구은평로52(신사동),1층 무무카롱,1,56191,제조업,마카롱,Y,,56
202004471993,4372101074,손명일의참치박사,3453,서울특별시 은평구은평로90(응암동),2층,1,56122,음식점,일식,,,56
202004472218,5760701408,파스타정,3330,서울특별시 은평구연서로29길30(갈현동),1층 파스타정,1,56123,음식점업,외국식 음식점업,,,56
202004472281,1110127397,남원추어탕,3368,서울특별시 은평구통일로66길11(불광동),281-52. 2층,1,56111,소매,음식점,Y,Y,56
202004476527,6122253597,쭈욱꾸미,3303,"서울특별시 은평구진관4로78-8(진관동,은평뉴타운상림마을)",701동상가 102호,1,56111,음식점업,한식 일반음식점업,,,56
202004479522,7653100682,두찜은평진관점,3306,"서울특별시 은평구통일로1034(진관동,은평스카이뷰자이)",115호,1,56111,음식점,한식,,,56
202004479753,7216000284,핫불닭 숯불바베큐,3332,서울특별시 은평구갈현로216(갈현동),1층 좌측호,1,56122,숙박 및 음식점업,치킨 전문점,Y,Y,56
202004481867,4325600387,마포구이마당 역촌직영점,3430,서울특별시 은평구갈현로107(역촌동),마포구이마당 역촌직영점,N,56111,음식,하힉,,,56
202004482051,3700301272,족보잇는국밥,3301,서울특별시 은평구진관3로33(진관동),꿈에그린상가 1층 120호,1,56111,음식점업,한식,,,56
202004482073,6133801749,그대로 포차,3355,서울특별시 은평구불광로99-2(불광동),1층,1,56111,음식점업,"음식,주점",,,56
202004483050,8387400255,착한아들 아구찜,3437,"서울특별시 은평구가좌로334(신사동,은평신사효성해링턴플레이스아파트)",상가11호,1,56111,음식점업,한식 음식점업,,,56
202004487315,6164700324,피엠푸드 갈현점,3318,서울특별시 은평구갈현로299(갈현동),피자마루,1,56192,음식업,피자,Y,Y,56
202004491802,3231600409,마샬라,3331,서울특별시 은평구연서로27길8-6(갈현동),3층,1,56129,식당업,인도음식,,,56
202004494255,2031394219,피자이탈리,3418,서울특별시 은평구연서로3길20(역촌동),1층 피자이탈리,1,56192,음식,피자,Y,,56
202005495437,2123595970,일이삼공커피,3479,서울특별시 은평구가좌로197(응암동),1층,1,56221,음식점업,카페,,,56
202005496945,2835800246,디저트콩콩,3432,서울특별시 은평구갈현로47-1(역촌동),우측 카페,1,56191,음식점업,제과점업 커피,,,56
202005500656,4484200482,지오푸드,3355,서울특별시 은평구통일로68가길20(불광동),1층 103호,1,56122,소매업,반찬,,,56
202005500671,6072120893,카페로맨티카,3308,서울특별시 은평구연서로532(진관동),1층 로맨티카,1,56221,음식소매,카페,,,56
202005501302,6795600424,복코끼리꽈배기,3368,서울특별시 은평구불광로46(불광동),1층,1,56191,음식점업,꽈배기,,,56
202005503000,6811100071,은평국수,3408,서울특별시 은평구진흥로5길15(역촌동),1층,1,56111,일반음식점,국수집,,,56
202005504750,4171492933,플로라cafe,3358,서울특별시 은평구통일로68길4(불광동),1층,1,56221,음식점업,커피,,,56
202005505606,4964600553,카페콤마,3495,서울특별시 은평구증산로15길9(증산동),1층 카페코아,1,56221,일반음식점,식품접객업,,,56
202005507095,3723600603,슬램덩크,3454,서울특별시 은평구은평로8길8-1(응암동),지층 슬램덩크,1,56219,일반음식점,기타 주점업,,,56
202005508818,6073947960,오늘애김밥 구파발점,3306,서울특별시 은평구진관2로19(진관동),102호,1,56111,음식점업,휴게음식점,,,56
202005509135,4405800397,대마족발,3404,서울특별시 은평구역말로88(역촌동),1층,1,56111,음식점업,한식,Y,Y,56
202005509928,3963100905,소림마라은평점,3411,서울특별시 은평구서오릉로11길24(구산동),1동 우측2번째 점포,1,56121,숙박 및 음식점업,중식 음식점업,,,56
202005510651,1626700145,술사마,3431,서울특별시 은평구갈현로77(역촌동),우리빌딩 1층,1,56213,음식점업,간이주점업,,,56
202005510823,3972700861,곱창이어라,3330,서울특별시 은평구연서로29길14-14(갈현동),1층,1,56111,음식점,한식,,,56
202005511045,5601900106,크레페버니,3397,서울특별시 은평구불광로16-3(대조동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005511065,6915100491,제이미테이블,3318,서울특별시 은평구갈현로291,1층,1,56191,음식점업,브런치카페,Y,Y,56
202005511210,2920601522,이화감자국,3478,서울특별시 은평구응암로174-1(응암동),1층,1,56111,음식점,한식,Y,Y,56
202005511266,2620701488,용자돈돈까스II,3387,서울특별시 은평구연서로22길24,1층,1,56123,숙박 및 음식점업,양식 음심점,Y,,56
202005512418,8278700819,고피자 연신내1호점,3329,서울특별시 은평구통일로83길6-4(갈현동),1층 고피자 연신내1호점,1,56192,음식점업,"피자, 햄버거, 샌드위치",,,56
202005512521,7260101767,광희나루,3395,서울특별시 은평구서오릉로8길4-1(대조동),1층 101호,1,56221,음식점업,커피,,,56
202005512716,4455500367,필링카롱,3421,서울특별시 은평구은평로3길22(역촌동),1층 필링카롱,1,56191,음식점업,커피숍,Y,Y,56
202005512988,1101886372,신사분식,3437,서울특별시 은평구갈현로1길9(신사동),1층 가운데  신사분식,1,56194,음식점업,간이과세자,,,56
202005513400,6461501298,불광동족발,3396,서울특별시 은평구진흥로13길2(대조동),1층,1,56111,음식,한식,,,56
202005513405,1642000603,점순이핫도그,3435,서울특별시 은평구갈현로45(신사동),1층 점순이호떡&핫도그,1,56192,음식점,분식(핫도그),,,56
202005513414,8094600502,명동칼국수,3329,서울특별시 은평구갈현로36길19(갈현동),지하1층,1,56111,음식점업,한식,Y,,56
202005513711,8711101256,장성원 부대찌개 뼈해장국 응암2호점,3455,서울특별시 은평구응암로257,1층,1,56111,서비스업,한식,,,56
202005513783,8821201345,여로집,3386,서울특별시 은평구연서로26길14(대조동),1층,1,56111,숙박 및 음식점업,한식 일반 음심점업,,,56
202005514260,5013624052,갈현동부대찌개,3315,서울특별시 은평구갈현로43길1-2(갈현동),1층,1,56111,일반음식점,한식,,,56
202005514264,1090120407,피엠푸드(구산점),3410,서울특별시 은평구서오릉로195(구산동),1층,1,56192,음식,피자,,,56
202005515004,1101669874,맛있는 친구들,3385,서울특별시 은평구통일로73길8-1(대조동),1층,1,56193,음식점,휴게음식점,,,56
202005515155,1101589214,알바트로스,3436,서울특별시 은평구갈현로25-1(신사동),1층 알바트로스,1,56193,음식,호프,,,56
202005515338,3091601154,슬빵준빵,3435,"서울특별시 은평구갈현로29(신사동,신사코아아파트)",106호,1,56111,음식점업,한식,,,56
202005515679,6163700719,모멘티안 MOMENTIAN,3334,"서울특별시 은평구연서로23길5(갈현동,다베로)",101호,1,56122,음식점업,"카페, 디저트, 호프",,,56
202005515742,4070720322,국물명가전주콩나물국밥,3362,서울특별시 은평구불광로124(불광동),1층 국물명가전주콩나물국밥,1,56111,음식점,한식,,,56
202005515782,8370900079,신정닭발,3485,서울특별시 은평구응암로13길11(응암동),신정닭발,1,56111,음식점업,한식 음식점업,,,56
202005515896,5301200028,힐링밥상,3506,서울특별시 은평구증산로3길3(증산동),1층 힐링밥상,1,56111,음식점업,한식,,,56
202005515899,1101651035,피자스쿨 독바위역점,3353,서울특별시 은평구불광로105(불광동),1층,1,56199,음식,피자,,,56
202005516198,5365600317,돈킹 돈까츠,3331,서울특별시 은평구연서로27길24(갈현동),1층,1,56122,음식점,음식점,,,56
202005517176,5902500369,빽다방 구파발역 미켈란점,3306,서울특별시 은평구진관2로15-8(진관동),101호 빽다방,1,56221,음식점업,커피숍 케익,,,56
202005517437,1101889568,왕냉면 왕돈가스,3350,서울특별시 은평구연서로262(불광동),1층,1,56111,음식점업,분식,,,56
202005517810,5440800414,밥맛나는세상 (응암점),3449,서울특별시 은평구은평로64(신사동),1층,1,56194,음식점업,한식,,,56
202005517930,1101042058,30cm돈까스,3385,서울특별시 은평구연서로26길27(대조동),지하1층,1,56123,음식점업,서양음식점업,,,56
202005518072,3562100757,역촌떡볶이,3417,서울특별시 은평구역말로36(역촌동),"1층, 역촌떡볶이",1,56194,음식점,분식,,,56
202005518370,8132000893,카페꽃가람,3449,서울특별시 은평구은평로66(신사동),2층 카페꽃가람,1,56221,음식점업,카페,,,56
202005518440,2542300979,비밀정원,3307,서울특별시 은평구대서문길36(진관동),북한산성상가 A동117호,1,56221,음식점업 즉석판매제조가공업 소매업,커피전문점 수제청,,,56
202005518492,1602700779,행운 호프 포차,3397,서울특별시 은평구통일로65길18(대조동),1층,1,56213,음식,호프,,,56
202005518631,1268177697,주식회사정정당당(은평),3460,서울특별시 은평구은평로141(응암동),양촌리,N,56111,"서비스,음식","외식체인첨,한식",,,56
202005518780,7717500283,신전떡볶이,3457,서울특별시 은평구응암로241(응암동),1층,1,56194,음식점업,분식,,,56
202005518925,8271900334,깐부치킨 은평뉴타운점,3301,서울특별시 은평구진관3로37(진관동),"에코테라스 104호, 105호",1,56193,음식,치킨,,,56
202005519038,7174600519,소비니식당,3449,서울특별시 은평구증산로473-1(신사동),1층,1,56111,음식,한식,,,56
202005519298,4947900273,탐나종합어시장 응암역점,3454,"서울특별시 은평구은평로108(응암동,메트로럭스주상복합APT)",108호,N,56111,"음식점업, 소매업, 음식점업","한식, 농수산물, 일식",,,56
202005519429,5340701573,누나홀닭 은평신사,3423,서울특별시 은평구은평로45-1(신사동),"1,2층 누나홀닭",1,56193,음식,치킨,,,56
202005519852,7643400400,랑이네연어집,3325,서울특별시 은평구갈현로23길1(갈현동),지층 랑이네연어집,1,56114,일반음식점,회,Y,,56
202005520327,4750801311,60계 서울 연신내점,3331,서울특별시 은평구연서로27길16-16(갈현동),1층 60계치킨,1,56193,음식점업,치킨 전문점,,,56
202005520458,1101579676,드럼통 실내포차,3375,서울특별시 은평구진흥로194(녹번동),드럼통 실내포차,1,56219,숙박 및 음식점업,기타 주점업,,,56
202005520632,3802100895,장성원부대찌개(불광),3368,서울특별시 은평구불광로2길2-1(불광동),장성원부대찌개(불광),1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,Y,56
202005520819,8873500452,장성원부대찌개(구산역지점),3394,서울특별시 은평구연서로150(대조동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005520882,6490301692,아리랑 양꼬치,3343,서울특별시 은평구연서로319(불광동),1층,1,56121,음식점업,한식,,,56
202005521807,7593900214,장성원부대찌개&뼈해장국,3480,서울특별시 은평구응암로12길12(응암동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005521805,2734500481,푸라닭불광점,3364,"서울특별시 은평구불광로90(불광동,대호프라자아파트)",124호.푸라닭불광점,1,56193,음식점,치킨,,,56
202005522018,3973000764,타이깐엥,3328,서울특별시 은평구갈현로306-7(갈현동),2층,1,56123,숙박 및 음식점업,서양식 음식점업,,,56
202005522180,3470501543,스시콘,3423,서울특별시 은평구은평로43(신사동),1층 스시콘,1,56111,음식점업,한식,,,56
202005522317,3063251387,이세상에서가장맛있는떡볶이은평1호점,3359,서울특별시 은평구불광로202(불광동),1층 좌측,1,56194,음식점업,떡볶이,,,56
202005522618,6391601278,3호선누룽지통닭,3331,서울특별시 은평구연서로27길12(갈현동),1층 3호선누룽지통닭,1,56111,음식점,한식,,,56
202005523076,1100372215,설악추어탕,3395,서울특별시 은평구진흥로147(대조동),1층,1,56111,음식,한식,Y,Y,56
202005523163,3590301523,예꼬랑,3335,"서울특별시 은평구갈현로198(갈현동,세영갤러리)",1층 예꼬랑,1,56191,음식점업,마카롱,,,56
202005523679,6530601222,한잔포차,3342,서울특별시 은평구연서로33길3-1(불광동),1층,1,56111,음식저업,한식,,,56
202005524137,2192112366,보들이 족발,3385,서울특별시 은평구연서로230-10(대조동),1층,1,56111,음식점업,한식 음식점업,,,56
202005524377,4831000179,독도는우리땅,3386,서울특별시 은평구연서로26길8(대조동),1층 101호좌측,1,56219,음식점업,간이주점,,,56
202005524532,8210701443,간지돈까스,3441,서울특별시 은평구가좌로319(신사동),201호,1,56111,일반음식점,경양식,,,56
202005524724,7982500060,YM COFFEE PROJECT,3331,서울특별시 은평구연서로29길21-8(갈현동),1층,1,56122,음식점,커피전문점,,,56
202005524763,5397900218,홍짜장,3437,"서울특별시 은평구가좌로334(신사동,은평신사효성해링턴플레이스아파트)",상가2호,1,56121,일반음식점,중식,,,56
202005524889,5053848161,후통마라탕,3330,서울특별시 은평구연서로29길20(갈현동),1층,1,56121,음식점,중식,,,56
202005525273,6771800159,불닭발 땡초 동대문엽기떡볶이 구파발점,3311,서울특별시 은평구통일로1010(진관동),상가동 B205호,1,56111,음식점업,한식,,,56
202005525574,2645400039,이디야 커피,3302,"서울특별시 은평구진관3로70(진관동,은평뉴타운상림마을)",824동 106호 이디야 커피,1,56221,음식점업,커피전문점,Y,,56
202005525603,7560501131,나리스시,3419,서울특별시 은평구역말로8(역촌동),나리스시,1,56122,일반음식점,일식,,,56
202005525846,6022606305,연남왕장군,3416,"서울특별시 은평구역말로37-6(역촌동,디케이아파트)",1층 103호 연남왕장군,1,56113,일반음식점,한식,,,56
202005525871,8664100607,카페에벤 응암점,3466,서울특별시 은평구응암로22길7(응암동),1층카페에벤,1,56221,음식점,카페,Y,,56
202005526062,2261222083,요요미,3460,서울특별시 은평구은평로11길3-1(응암동),지상1층 요요미,1,56194,음식점,기타음식점,,,56
202005526068,3704000278,슈앤카롱,3394,서울특별시 은평구서오릉로126(대조동),슈앤카롱,1,56191,음식,제과점,,,56
202005526411,1101033049,신천순대국,3416,서울특별시 은평구연서로87(역촌동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005526445,7320601317,은평 면소고기국밥,3459,서울특별시 은평구은평로11길26-1(녹번동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005526952,1114139754,훼밀리빵집,3328,서울특별시 은평구통일로87길8(갈현동),훼밀리베이커리,1,56191,과자점,휴게음식점,Y,Y,56
202005527011,1101833972,청기와칼국수,3382,서울특별시 은평구통일로61길3-1(녹번동),청기와칼국수,1,56111,음식,한식,,,56
202005527086,1208784324,빌리엔젤 연신내점,3330,서울특별시 은평구통일로855-8,2층,N,56191,제조업,"제과, 제빵",Y,,56
202005527418,4313900408,꽃,3330,서울특별시 은평구연서로29길20-11(갈현동),지하1층,1,56213,음식점업,호프,,,56
202005527581,1102019686,별일이네 김밥과 스파게티,3310,"서울특별시 은평구진관2로90(진관동,은평뉴타운마고정)",마고정 320동 상가 B107호,1,56111,음식,분식,,,56
202005527766,6462800246,남도식당,3441,서울특별시 은평구가좌로281-2(신사동),1층 좌측,1,56111,숙박 및 음식점업,한식 음식점업,Y,Y,56
202005527843,3117000989,김밥,3436,서울특별시 은평구갈현로21-1(신사동),1층,1,56194,휴게음식점,김밥,,,56
202005527888,6376600259,찌니네마약통닭,3329,서울특별시 은평구갈현로36길20(갈현동),1층,1,56193,음식점업,치킨전문점,,,56
202005527956,1100788092,김밥천국,3383,서울특별시 은평구은평로233(녹번동),1층 김밥천국,1,56111,일반음식점,한식(김밥),,,56
202005528165,3060826132,고추장,3330,서울특별시 은평구통일로83길17-12(갈현동),102호,1,56111,음식점업,한식 일반 음식점업,,,56
202005528397,5126600192,우리동네 닭한마리,3485,서울특별시 은평구응암로9길4(응암동),1층 전면좌측,1,56111,음식점업,한식,,,56
202005528540,4493400646,안아줘베이킹,3388,"서울특별시 은평구연서로20길6-10(대조동,프라임하우스)",101호,1,56199,서비스 제조업,베이킹공방,,,56
202005528789,2163500489,콩심 은평신사점,3423,서울특별시 은평구은평로37(신사동),1층 전주콩나물국밥,1,56111,음식점업,한식,,,56
202005528966,1102096010,델리셔스,3342,서울특별시 은평구연서로35길5(불광동),1층,1,56111,음식점업,한식,,,56
202005540252,1101724705,59쌀피자,3480,서울특별시 은평구가좌로7길12(응암동),1층,1,56192,음식,피자,,,56
202005529078,1101873862,국수집,3410,서울특별시 은평구서오릉로183(구산동),1층,1,56111,음식점업,한식 음식점업,,,56
202005529300,4162862826,요녀석 은평점,3389,"서울특별시 은평구연서로20길22-1(대조동,성암아트빌)",1층101호,1,56123,음식점업,양식,Y,Y,56
202005544184,6043351390,딱좋아,3330,서울특별시 은평구통일로83길5-4(갈현동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,Y,56
202005530025,2380701471,수유리찌개백반,3460,서울특별시 은평구은평로13길11-5(응암동),1층,1,56122,음식점업,한식,,,56
202005530128,8793400696,모찌,3330,서울특별시 은평구연서로29길14-16(갈현동),지하,1,56213,음식점업,주점업,,,56
202005530429,1060677890,서울육전김밥,3397,서울특별시 은평구불광로14(대조동),서울육전김밥,1,56111,음식,간이음식,Y,,56
202005530482,3180401698,서울지짐이,3396,서울특별시 은평구불광로15(대조동),서울지짐이,1,56111,음식점업,한식 일반 음식점업,,,56
202005531574,7620800458,시루향기 응암점,3467,서울특별시 은평구응암로232(응암동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005532365,7440101576,저도어장,3308,서울특별시 은평구연서로48길33-1(진관동),1층,1,56122,음식점,일반음식,,,56
202005532579,7504100675,한상맛집,3335,서울특별시 은평구연서로17길46,1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005532623,2843900684,불광홍어무침,3364,"서울특별시 은평구불광로90(불광동,대호프라자아파트)",상가동 1층 117호,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005532658,1101731583,자연애반찬,3315,서울특별시 은평구갈현로315(갈현동),421-9번지 1층,1,56199,소매,반찬,,,56
202005533408,4797000285,사계진미연신내점,3330,서울특별시 은평구연서로29길20-11(갈현동),2층사계진미,1,56111,음식점업,닭갈비전문점,Y,Y,56
202005533476,1010706873,바로굼빵터,3426,서울특별시 은평구서오릉로203(구산동),1층,1,56191,음식점,제과점,,,56
